Booking_ID,no_of_adults,no_of_children,total_guests,no_of_weekend_nights,no_of_week_nights,length_of_stay,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_formatted_date
INN00257,2,0,2,0,1,1,1,0,1,0,2017,9,16,1,0,0,0,200,0,0,16-09-17
INN00258,2,0,2,0,2,2,2,0,1,102,2017,10,16,1,0,0,0,101.5,0,1,16-10-17
INN00259,2,0,2,0,3,3,0,0,1,71,2018,10,18,1,0,0,0,108,1,0,18-10-18
INN00260,3,0,3,2,3,5,2,0,4,111,2018,7,23,1,0,0,0,189,1,0,23-07-18
INN00261,3,0,3,1,1,2,1,0,4,1,2018,6,11,1,0,0,0,166,3,0,11-06-18
INN00262,2,0,2,1,1,2,0,0,1,4,2018,1,16,1,0,0,0,67.5,0,0,16-01-18
INN00263,2,0,2,1,3,4,1,0,4,25,2017,9,14,1,0,0,0,78.54,1,0,14-09-17
INN00264,1,0,1,2,2,4,1,0,1,209,2018,11,6,1,0,0,0,152.1,1,1,06-11-18
INN00265,1,0,1,2,1,3,1,0,1,93,2018,10,15,1,0,0,0,115,0,1,15-10-18
INN00266,2,0,2,2,5,7,0,0,1,53,2017,9,2,1,0,0,0,66.53,2,0,02-09-17
INN00267,1,0,1,0,2,2,1,0,1,1,2017,8,12,5,1,0,1,0,1,0,12-08-17
INN00268,1,0,1,2,1,3,1,0,1,4,2017,8,23,5,0,0,0,0,1,0,23-08-17
INN00269,2,0,2,0,3,3,1,0,1,302,2018,12,29,1,0,0,0,90.3,2,1,29-12-18
INN00270,2,0,2,0,2,2,1,0,1,122,2018,4,15,2,0,0,0,85,0,0,15-04-18
INN00271,1,0,1,0,1,1,1,0,1,16,2018,3,11,3,0,0,0,75,0,0,11-03-18
INN00272,2,0,2,2,4,6,1,0,1,28,2018,8,28,1,0,0,0,115.37,1,1,28-08-18
INN00273,2,0,2,1,2,3,2,0,1,161,2018,3,25,1,0,0,0,130,0,1,25-03-18
INN00274,3,0,3,0,2,2,1,0,4,57,2018,12,9,1,0,0,0,126,2,0,09-12-18
INN00275,2,0,2,1,0,1,1,0,1,19,2018,6,12,1,0,0,0,94.35,1,0,12-06-18
INN00276,3,0,3,2,4,6,1,0,4,109,2018,7,6,1,0,0,0,118.46,4,0,06-07-18
INN00277,1,0,1,0,2,2,2,0,1,239,2018,6,15,1,0,0,0,90.6,0,1,15-06-18
INN00278,1,0,1,2,1,3,1,0,1,33,2018,3,5,1,0,0,0,82.9,2,0,05-03-18
INN00279,2,0,2,0,3,3,1,0,1,11,2017,8,18,1,0,0,0,95.33,1,0,18-08-17
INN00280,3,0,3,2,5,7,1,0,4,40,2018,4,21,1,0,0,0,135.64,1,0,21-04-18
INN00281,3,0,3,1,1,2,1,0,4,45,2018,6,18,2,0,0,0,122.4,0,0,18-06-18
INN00282,2,0,2,1,3,4,0,0,1,41,2018,5,9,1,0,0,0,116.1,0,1,09-05-18
INN00283,2,0,2,0,4,4,0,0,1,167,2018,6,28,1,0,0,0,62.18,0,1,28-06-18
INN00284,2,0,2,0,4,4,0,0,1,62,2018,3,9,1,0,0,0,63.75,0,1,09-03-18
INN00285,1,0,1,1,4,5,1,0,1,113,2018,9,7,1,0,0,0,118.8,0,1,07-09-18
INN00286,2,0,2,0,2,2,0,1,1,1,2018,8,10,1,0,0,0,167,0,0,10-08-18
INN00287,2,2,4,2,2,4,1,0,6,84,2018,5,13,1,0,0,0,187.85,1,0,13-05-18
INN00288,0,2,2,2,2,4,1,0,1,68,2018,4,24,1,0,0,0,108.38,1,1,24-04-18
INN00289,2,0,2,0,1,1,1,0,2,9,2018,9,7,5,1,0,3,0,1,0,07-09-18
INN00290,3,0,3,1,2,3,1,0,1,245,2018,10,28,1,0,0,0,128.7,0,1,28-10-18
INN00291,2,0,2,1,3,4,1,0,1,80,2018,3,17,1,0,0,0,80.33,1,0,17-03-18
INN00292,2,0,2,1,1,2,1,0,1,7,2018,8,22,1,0,0,0,140,1,1,22-08-18
INN00293,2,1,3,1,1,2,1,0,1,128,2017,8,8,1,0,0,0,76.5,2,0,08-08-17
INN00294,2,0,2,2,1,3,1,0,1,100,2018,5,1,1,0,0,0,105.3,1,0,01-05-18
INN00295,2,0,2,2,1,3,1,0,1,118,2018,4,3,1,0,0,0,87.3,1,1,03-04-18
INN00296,1,0,1,0,3,3,1,0,1,166,2018,11,1,1,0,0,0,110,0,1,01-11-18
INN00297,1,0,1,0,1,1,2,0,1,41,2017,9,4,2,0,0,0,83,0,0,04-09-17
INN00298,2,0,2,2,2,4,1,0,1,174,2018,8,13,1,0,0,0,99.45,1,0,13-08-18
INN00299,2,1,3,2,1,3,2,0,1,27,2017,12,27,2,0,0,0,104.5,3,0,27-12-17
INN00300,2,0,2,2,6,8,1,0,1,2,2018,11,16,1,0,0,0,92.54,2,0,16-11-18
INN00301,1,0,1,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,95,0,0,13-10-18
INN00302,1,0,1,0,2,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,1,15-06-18
INN00303,2,0,2,2,1,3,1,0,1,68,2018,1,2,2,1,1,0,63,1,0,02-01-18
INN00304,2,0,2,1,2,3,1,0,4,189,2018,10,28,1,0,0,0,109.8,0,1,28-10-18
INN00305,2,0,2,1,0,1,1,0,1,10,2018,5,16,1,0,0,0,103,0,0,16-05-18
INN00306,3,0,3,2,1,3,1,0,4,19,2018,2,20,1,0,0,0,130,1,0,20-02-18
INN00307,2,0,2,0,2,2,1,0,1,61,2018,3,23,1,0,0,0,117,0,1,23-03-18
INN00308,2,0,2,0,4,4,1,0,4,95,2017,12,29,2,0,0,0,60.5,0,0,29-12-17
INN00309,2,0,2,0,1,1,2,0,1,83,2017,9,30,2,0,0,0,112.2,0,0,30-09-17
INN00310,2,0,2,1,3,4,1,0,1,37,2018,8,1,1,0,0,0,135.9,0,1,01-08-18
INN00311,2,0,2,1,0,1,1,0,1,19,2018,7,25,1,0,0,0,151,1,1,25-07-18
INN00312,2,2,4,0,2,2,1,0,6,22,2018,9,16,1,0,0,0,239,2,0,16-09-18
INN00313,2,0,2,2,1,3,1,0,1,22,2017,12,26,1,0,0,0,59.09,0,0,26-12-17
INN00314,2,0,2,2,5,7,1,0,1,151,2018,7,9,1,0,0,0,103.09,0,1,09-07-18
INN00315,2,0,2,2,1,3,1,0,1,26,2018,2,28,2,0,0,0,87,0,0,28-02-18
INN00316,3,0,3,1,0,1,1,0,4,27,2018,4,17,1,0,0,0,137,0,1,17-04-18
INN00317,2,0,2,0,2,2,2,0,1,79,2018,6,24,2,0,0,0,109,0,0,24-06-18
INN00318,2,0,2,1,1,2,2,0,1,247,2018,6,6,1,0,0,0,115,1,1,06-06-18
INN00319,2,0,2,2,3,5,1,0,4,189,2018,7,17,1,0,0,0,99.45,1,0,17-07-18
INN00320,2,0,2,0,2,2,2,0,1,320,2018,8,18,1,0,0,0,115,1,1,18-08-18
INN00321,3,0,3,1,2,3,1,0,4,27,2018,2,22,1,0,0,0,130,2,0,22-02-18
INN00322,1,0,1,1,0,1,1,0,1,51,2018,5,22,3,1,0,3,65,0,0,22-05-18
INN00323,2,0,2,0,2,2,1,0,1,245,2018,6,17,1,0,0,0,75,0,1,17-06-18
INN00324,2,1,3,1,2,3,1,0,1,52,2018,7,8,1,0,0,0,132.9,0,1,08-07-18
INN00325,1,0,1,2,0,2,1,0,1,13,2017,10,18,1,0,0,0,120,0,0,18-10-17
INN00326,2,0,2,0,2,2,0,0,1,46,2018,11,11,1,0,0,0,79.2,1,1,11-11-18
INN00327,3,0,3,2,1,3,1,0,4,84,2018,8,28,1,0,0,0,159.3,0,1,28-08-18
INN00328,1,0,1,0,2,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,1,15-06-18
INN00329,2,0,2,0,3,3,1,0,1,19,2017,10,6,2,1,1,0,90,0,0,06-10-17
INN00330,2,0,2,0,2,2,1,0,4,67,2018,5,27,1,0,0,0,140.4,1,0,27-05-18
INN00331,2,0,2,0,1,1,1,0,1,0,2017,8,11,1,0,0,0,75,0,0,11-08-17
INN00332,2,0,2,0,2,2,2,0,1,273,2017,7,17,1,0,0,0,109,0,1,17-07-17
INN00333,2,0,2,2,1,3,2,0,1,110,2017,7,25,1,0,0,0,94.5,0,1,25-07-17
INN00334,1,0,1,0,1,1,1,0,1,0,2017,12,15,3,1,0,1,75,0,0,15-12-17
INN00335,2,0,2,1,2,3,1,0,4,32,2017,10,23,2,0,0,0,75,1,0,23-10-17
INN00336,2,0,2,2,1,3,1,0,1,282,2017,10,10,2,0,0,0,76.67,0,0,10-10-17
INN00337,2,0,2,2,2,4,1,0,1,38,2018,10,2,1,0,0,0,126,0,0,02-10-18
INN00338,2,0,2,1,1,2,0,0,1,175,2018,7,23,1,0,0,0,85.5,1,0,23-07-18
INN00339,2,0,2,0,3,3,1,0,4,143,2018,8,18,1,0,0,0,140.7,0,1,18-08-18
INN00340,2,0,2,2,2,4,1,0,4,127,2018,6,26,1,0,0,0,103.7,1,0,26-06-18
INN00341,1,0,1,0,1,1,1,0,1,0,2017,9,8,1,0,0,0,142,0,0,08-09-17
INN00342,2,1,3,2,5,7,1,0,1,95,2018,12,21,1,0,0,0,103.7,3,0,21-12-18
INN00343,1,0,1,1,2,3,1,0,1,118,2018,6,6,2,0,0,0,110,0,0,06-06-18
INN00344,2,0,2,0,3,3,1,0,1,45,2018,11,10,2,0,0,0,75,0,0,10-11-18
INN00345,3,0,3,1,1,2,1,0,4,69,2018,7,25,1,0,0,0,137.7,0,0,25-07-18
INN00346,2,0,2,0,1,1,0,0,1,57,2018,9,7,1,0,0,0,87.3,3,0,07-09-18
INN00347,1,0,1,0,2,2,1,0,1,5,2018,8,24,5,1,0,4,0,4,0,24-08-18
INN00348,2,0,2,0,2,2,2,0,1,39,2017,8,14,2,0,0,0,101.5,0,0,14-08-17
INN00349,2,0,2,0,1,1,1,0,1,0,2018,2,24,1,0,0,0,97,1,0,24-02-18
INN00350,3,0,3,1,1,2,1,0,4,89,2018,8,15,1,0,0,0,150.3,1,0,15-08-18
INN00351,2,0,2,0,4,4,1,0,1,85,2018,3,29,1,0,0,0,82.45,0,0,29-03-18
INN00352,1,0,1,0,1,1,1,1,4,4,2018,7,1,3,1,0,3,103,1,0,01-07-18
INN00353,1,0,1,2,6,8,1,0,1,11,2018,7,5,1,0,0,0,145,0,1,05-07-18
INN00354,1,0,1,1,1,2,1,0,1,12,2018,7,11,1,0,0,0,145,1,0,11-07-18
INN00355,2,0,2,2,2,4,1,0,4,77,2018,5,14,1,0,0,0,134.85,1,0,14-05-18
INN00356,2,1,3,1,1,2,1,0,6,14,2018,10,22,1,0,0,0,168.25,1,0,22-10-18
INN00357,1,0,1,2,1,3,1,0,1,1,2018,2,28,1,0,0,0,60,0,1,28-02-18
INN00358,2,0,2,1,3,4,1,0,1,133,2018,6,13,2,0,0,0,76,0,0,13-06-18
INN00359,2,0,2,1,2,3,1,0,1,3,2017,8,10,2,0,0,0,63.5,1,0,10-08-17
INN00360,2,0,2,2,0,2,1,0,1,19,2018,9,18,2,0,0,0,95,0,0,18-09-18
INN00361,2,0,2,2,2,4,1,0,4,86,2018,9,3,2,0,0,0,90.95,3,0,03-09-18
INN00362,2,0,2,0,2,2,1,0,1,23,2017,10,16,1,0,0,0,98.4,2,0,16-10-17
INN00363,2,0,2,0,1,1,1,0,1,65,2018,9,22,1,0,0,0,135.9,1,0,22-09-18
INN00364,2,0,2,0,2,2,1,0,4,1,2018,11,16,1,0,0,0,130,1,0,16-11-18
INN00365,2,0,2,0,1,1,1,0,4,66,2017,11,19,1,0,0,0,81.9,2,0,19-11-17
INN00366,3,0,3,1,4,5,1,0,1,50,2018,2,22,1,0,0,0,78.85,1,0,22-02-18
INN00367,2,0,2,2,3,5,2,0,1,87,2018,6,26,1,0,0,0,141.3,0,1,26-06-18
INN00368,2,0,2,1,1,2,1,0,1,159,2018,4,9,2,0,0,0,70,1,0,09-04-18
INN00369,2,0,2,2,3,5,2,0,1,39,2018,8,13,1,0,0,0,170.1,2,0,13-08-18
INN00370,2,0,2,2,0,2,2,0,1,386,2018,10,23,1,0,0,0,115,1,1,23-10-18
INN00371,2,2,4,0,5,5,1,0,6,22,2017,12,29,1,0,0,0,199,0,0,29-12-17
INN00372,2,0,2,2,2,4,1,0,4,102,2018,7,10,2,0,0,0,82.45,0,0,10-07-18
INN00373,4,0,4,0,3,3,1,0,7,86,2018,10,20,1,0,0,0,192.86,1,0,20-10-18
INN00374,2,0,2,2,2,4,1,0,1,56,2017,9,25,2,0,0,0,185,0,0,25-09-17
INN00375,2,0,2,2,6,8,1,0,1,36,2018,12,10,1,0,0,0,68.07,1,0,10-12-18
INN00376,2,0,2,0,3,3,1,0,1,50,2018,10,4,1,0,0,0,118.8,1,0,04-10-18
INN00377,2,0,2,0,2,2,1,0,4,115,2018,10,27,1,0,0,0,104.4,0,1,27-10-18
INN00378,1,0,1,0,1,1,1,0,1,0,2018,3,23,3,1,0,12,65,0,0,23-03-18
INN00379,2,0,2,1,3,4,0,0,1,35,2018,3,3,1,0,0,0,71.1,0,1,03-03-18
INN00380,2,0,2,2,1,3,1,0,1,17,2018,5,21,2,0,0,0,95,0,0,21-05-18
INN00381,2,0,2,4,11,15,1,0,4,237,2018,9,13,1,0,0,0,116.62,1,1,13-09-18
INN00382,2,0,2,0,4,4,1,0,1,125,2018,9,7,1,0,0,0,136,2,0,07-09-18
INN00383,2,2,4,2,2,4,1,0,6,32,2018,12,2,1,0,0,0,147.9,0,1,02-12-18
INN00384,2,0,2,2,0,2,0,0,1,5,2018,9,18,2,0,0,0,123.7,0,0,18-09-18
INN00385,2,0,2,2,1,3,1,0,1,91,2018,6,19,1,0,0,0,135.9,0,1,19-06-18
INN00386,2,0,2,0,2,2,2,0,1,102,2017,10,16,2,0,0,0,109,0,0,16-10-17
INN00387,3,0,3,2,1,3,1,0,4,9,2018,3,20,1,0,0,0,186,1,0,20-03-18
INN00388,3,0,3,1,3,4,1,0,4,155,2018,12,26,1,0,0,0,115.6,1,1,26-12-18
INN00389,2,2,4,0,1,1,1,0,6,0,2018,5,14,1,0,0,0,221,0,1,14-05-18
INN00390,1,0,1,0,3,3,1,0,1,11,2017,9,15,3,0,0,0,65,0,0,15-09-17
INN00391,1,0,1,0,1,1,1,0,1,0,2018,2,19,3,0,0,0,80,0,0,19-02-18
INN00392,2,1,3,1,4,5,1,0,1,86,2018,3,23,2,0,0,0,73.83,0,0,23-03-18
INN00393,1,0,1,0,1,1,1,1,1,18,2018,10,18,3,1,3,19,67,0,0,18-10-18
INN00394,2,0,2,0,2,2,1,0,1,58,2018,3,4,1,0,0,0,80.3,1,0,04-03-18
INN00395,2,0,2,2,1,3,0,0,1,54,2018,4,30,2,0,0,0,85,0,0,30-04-18
INN00396,2,1,3,2,3,5,1,0,1,25,2018,7,23,1,0,0,0,152.1,1,1,23-07-18
INN00397,2,0,2,0,2,2,1,0,1,107,2017,9,9,1,0,0,0,89.25,1,0,09-09-17
INN00398,1,0,1,0,4,4,2,0,1,100,2018,9,28,2,0,0,0,110,0,0,28-09-18
INN00399,2,0,2,1,2,3,1,0,1,273,2018,5,13,1,0,0,0,95,0,1,13-05-18
INN00400,2,0,2,0,1,1,0,0,1,29,2018,3,18,1,0,0,0,79,0,0,18-03-18
INN00401,2,0,2,0,1,1,1,0,1,221,2018,8,12,1,0,0,0,80,0,1,12-08-18
INN00402,2,0,2,2,2,4,1,0,1,213,2018,10,1,1,0,0,0,102.85,2,1,01-10-18
INN00403,2,0,2,1,2,3,1,0,1,198,2018,9,9,1,0,0,0,90,0,1,09-09-18
INN00404,2,0,2,1,2,3,1,0,2,81,2018,1,29,1,0,0,0,62.37,2,0,29-01-18
INN00405,2,0,2,0,1,1,0,0,1,23,2018,4,8,1,0,0,0,98,0,0,08-04-18
INN00406,2,0,2,0,3,3,1,0,1,26,2017,9,17,1,0,0,0,117.67,1,1,17-09-17
INN00407,2,0,2,2,1,3,1,0,1,20,2018,6,18,1,0,0,0,141,1,0,18-06-18
INN00408,2,1,3,1,3,4,1,0,6,124,2018,12,26,1,0,0,0,156.61,2,1,26-12-18
INN00409,3,0,3,0,3,3,1,0,4,85,2018,8,3,1,0,0,0,152.1,0,1,03-08-18
INN00410,2,0,2,0,1,1,1,0,1,167,2018,8,6,1,0,0,0,105.3,0,1,06-08-18
INN00411,2,0,2,1,3,4,1,0,1,71,2018,5,30,1,0,0,0,119.85,1,0,30-05-18
INN00412,2,0,2,0,2,2,1,0,1,48,2018,11,4,1,0,0,0,97.2,2,0,04-11-18
INN00413,1,0,1,0,1,1,0,0,1,37,2018,5,13,1,0,0,0,116.1,0,0,13-05-18
INN00414,3,0,3,2,2,4,1,0,4,76,2018,5,29,1,0,0,0,150.45,0,1,29-05-18
INN00415,1,0,1,0,1,1,1,0,1,13,2018,1,20,2,0,0,0,71,0,0,20-01-18
INN00416,1,0,1,1,0,1,1,0,1,3,2018,6,27,5,0,0,0,0,0,0,27-06-18
INN00417,2,0,2,1,2,3,1,0,4,75,2017,12,7,2,0,0,0,60,0,0,07-12-17
INN00418,1,0,1,0,1,1,1,0,1,5,2018,4,5,3,1,0,1,89,1,0,05-04-18
INN00419,2,0,2,2,0,2,2,0,1,386,2018,10,23,1,0,0,0,115,1,1,23-10-18
INN00420,2,0,2,1,1,2,1,0,1,180,2018,5,2,2,0,0,0,100,1,0,02-05-18
INN00421,2,0,2,1,3,4,0,0,1,122,2018,11,14,1,0,0,0,75.9,2,1,14-11-18
INN00422,2,0,2,1,2,3,1,0,1,224,2017,10,2,2,0,0,0,65,0,0,02-10-17
INN00423,2,0,2,2,2,4,1,0,1,24,2018,5,29,1,0,0,0,104.55,2,0,29-05-18
INN00424,1,0,1,2,2,4,1,0,1,162,2018,10,14,1,0,0,0,115,0,1,14-10-18
INN00425,3,0,3,1,1,2,1,0,4,25,2018,7,2,1,0,0,0,187,0,1,02-07-18
INN00426,1,0,1,0,1,1,1,0,1,1,2018,8,4,1,0,0,0,115,0,0,04-08-18
INN00427,2,0,2,0,4,4,0,0,1,236,2018,9,27,1,0,0,0,84.43,1,1,27-09-18
INN00428,2,0,2,2,3,5,1,0,1,120,2018,4,8,1,0,0,0,90.95,0,1,08-04-18
INN00429,2,0,2,1,3,4,2,1,4,12,2018,3,24,1,0,0,0,208,1,0,24-03-18
INN00430,2,0,2,2,4,6,1,0,1,224,2018,9,3,1,0,0,0,97.18,1,1,03-09-18
INN00431,1,0,1,0,4,4,2,0,1,33,2017,10,21,2,0,0,0,79.11,0,0,21-10-17
INN00432,2,0,2,0,2,2,1,0,1,24,2018,5,13,5,0,0,0,0,0,0,13-05-18
INN00433,2,0,2,0,1,1,1,0,4,22,2017,9,8,1,0,0,0,120,1,0,08-09-17
INN00434,2,0,2,0,3,3,1,0,1,10,2017,10,20,1,0,0,0,126,1,0,20-10-17
INN00435,2,0,2,0,2,2,1,0,1,15,2018,2,16,1,0,0,0,91,1,1,16-02-18
INN00436,2,0,2,0,5,5,2,0,1,230,2018,9,6,1,0,0,0,137,0,1,06-09-18
INN00437,2,0,2,0,4,4,1,0,1,54,2018,3,16,2,0,0,0,67.32,0,0,16-03-18
INN00438,2,0,2,0,1,1,1,0,1,45,2017,10,23,1,0,0,0,81.62,0,0,23-10-17
INN00439,3,0,3,1,3,4,2,0,4,63,2018,10,24,1,0,0,0,123.66,2,0,24-10-18
INN00440,2,0,2,2,1,3,0,0,1,166,2018,8,6,1,0,0,0,94.5,1,0,06-08-18
INN00441,2,0,2,1,4,5,1,0,1,148,2018,8,22,1,0,0,0,96.3,0,1,22-08-18
INN00442,2,0,2,2,1,3,1,0,1,136,2018,8,13,1,0,0,0,88.01,1,0,13-08-18
INN00443,2,0,2,1,3,4,1,0,1,37,2018,3,10,1,0,0,0,81.9,2,0,10-03-18
INN00444,2,0,2,0,4,4,1,0,1,66,2018,5,11,1,0,0,0,119.85,1,0,11-05-18
INN00445,1,0,1,0,1,1,1,0,1,11,2017,10,23,2,0,0,0,83.5,0,0,23-10-17
INN00446,1,0,1,0,1,1,1,1,1,1,2018,4,1,3,1,0,3,67,1,0,01-04-18
INN00447,2,0,2,2,2,4,1,0,4,7,2018,6,19,1,0,0,0,156,1,0,19-06-18
INN00448,2,0,2,0,1,1,1,0,1,43,2017,10,13,2,0,0,0,85,0,0,13-10-17
INN00449,2,0,2,3,5,8,1,0,4,5,2018,4,4,1,0,0,0,126.75,0,1,04-04-18
INN00450,2,0,2,1,1,2,2,0,1,247,2018,6,6,1,0,0,0,115,1,1,06-06-18
INN00451,2,0,2,2,1,3,0,0,1,24,2018,10,16,1,0,0,0,107.1,1,1,16-10-18
INN00452,1,0,1,0,1,1,1,0,1,53,2018,10,14,2,0,0,0,120,0,0,14-10-18
INN00453,2,0,2,2,1,3,1,0,1,52,2018,11,19,1,0,0,0,93.6,2,0,19-11-18
INN00454,2,0,2,0,1,1,1,0,1,56,2018,6,8,2,0,0,0,120,0,0,08-06-18
INN00455,1,0,1,0,1,1,1,0,1,12,2018,6,8,2,0,0,0,90,1,0,08-06-18
INN00456,2,0,2,0,5,5,1,0,1,230,2018,9,6,1,0,0,0,137,1,1,06-09-18
INN00457,2,1,3,1,3,4,1,0,1,92,2018,10,31,1,0,0,0,106.43,1,1,31-10-18
INN00458,1,0,1,0,3,3,0,0,1,2,2018,5,31,1,0,0,0,87.78,0,0,31-05-18
INN00459,2,0,2,0,2,2,2,0,1,74,2017,9,18,2,0,0,0,101.5,0,0,18-09-17
INN00460,2,0,2,0,1,1,0,0,1,82,2018,6,23,1,0,0,0,85.5,0,1,23-06-18
INN00461,1,0,1,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,95,0,0,13-10-18
INN00462,2,0,2,2,2,4,1,0,4,147,2018,7,1,1,0,0,0,103.7,2,0,01-07-18
INN00463,1,0,1,0,1,1,1,0,1,2,2017,8,26,3,0,0,0,65,0,0,26-08-17
INN00464,2,0,2,2,6,8,1,0,1,166,2018,8,18,1,0,0,0,100.12,0,1,18-08-18
INN00465,2,0,2,1,3,4,2,1,1,28,2018,4,11,1,0,0,0,156.25,2,0,11-04-18
INN00466,2,0,2,1,2,3,2,0,1,309,2018,5,13,1,0,0,0,101,0,1,13-05-18
INN00467,2,0,2,1,3,4,2,1,1,54,2018,7,4,1,0,0,0,161.1,0,0,04-07-18
INN00468,2,0,2,1,3,4,0,1,1,49,2018,12,8,1,0,0,0,83.8,2,0,08-12-18
INN00469,2,1,3,0,1,1,1,1,1,1,2018,6,18,1,0,0,0,168,2,0,18-06-18
INN00470,2,0,2,2,1,3,1,0,1,0,2017,12,27,2,0,0,0,58,0,0,27-12-17
INN00471,2,0,2,2,1,3,2,0,1,4,2017,8,8,2,0,0,0,94.5,0,0,08-08-17
INN00472,2,0,2,0,4,4,1,0,1,60,2017,12,9,1,0,0,0,96.3,1,0,09-12-17
INN00473,2,0,2,0,1,1,1,0,1,157,2017,8,14,1,0,0,0,76.5,1,0,14-08-17
INN00474,2,0,2,2,3,5,1,0,1,268,2018,4,8,2,0,0,0,78,0,0,08-04-18
INN00475,2,0,2,1,1,2,0,0,1,38,2018,9,26,1,0,0,0,112.59,0,1,26-09-18
INN00476,2,2,4,2,1,3,1,0,7,30,2018,6,12,1,0,0,0,187.04,0,1,12-06-18
INN00477,2,0,2,0,1,1,1,1,1,2,2018,10,11,1,0,0,0,169,2,0,11-10-18
INN00478,2,0,2,3,7,10,0,0,1,217,2018,12,5,1,0,0,0,46.63,1,0,05-12-18
INN00479,2,0,2,0,3,3,1,0,1,143,2018,8,25,2,0,0,0,100,0,0,25-08-18
INN00480,2,0,2,0,3,3,0,0,1,179,2018,10,19,1,0,0,0,85.5,2,0,19-10-18
INN00481,1,0,1,0,2,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,1,15-06-18
INN00482,3,0,3,2,2,4,1,0,4,94,2018,7,8,1,0,0,0,146.7,1,0,08-07-18
INN00483,1,0,1,0,2,2,1,0,1,32,2017,11,20,2,0,0,0,73,0,0,20-11-17
INN00484,3,0,3,2,2,4,1,0,6,2,2018,4,1,1,0,0,0,143.22,2,0,01-04-18
INN00485,2,0,2,0,3,3,1,0,1,70,2017,10,22,1,0,0,0,89.25,1,0,22-10-17
INN00486,2,0,2,1,0,1,0,0,1,4,2018,9,19,2,0,0,0,85,0,0,19-09-18
INN00487,2,0,2,2,0,2,1,0,1,34,2018,2,28,5,0,0,0,6.5,1,0,28-02-18
INN00488,2,2,4,0,1,1,1,0,2,16,2018,3,8,1,0,0,0,83.03,0,1,08-03-18
INN00489,2,0,2,1,3,4,1,0,1,24,2018,2,11,1,0,0,0,91,0,1,11-02-18
INN00490,2,0,2,2,2,4,0,0,1,78,2018,4,10,1,0,0,0,80.75,1,0,10-04-18
INN00491,2,0,2,1,2,3,1,0,1,305,2018,11,4,1,0,0,0,89,0,1,04-11-18
INN00492,2,0,2,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,105,0,0,13-10-18
INN00493,2,0,2,2,5,7,1,0,1,98,2018,4,30,1,0,0,0,109.81,0,0,30-04-18
INN00494,2,0,2,1,3,4,1,0,4,14,2018,12,5,1,0,0,0,70.88,0,0,05-12-18
INN00495,1,0,1,0,2,2,0,0,1,44,2018,11,23,1,0,0,0,83.6,2,0,23-11-18
INN00496,1,0,1,2,1,3,1,0,1,1,2018,2,28,1,0,0,0,60,0,1,28-02-18
INN00497,2,0,2,0,3,3,1,0,1,213,2018,6,7,1,0,0,0,130,0,1,07-06-18
INN00498,1,0,1,1,1,2,1,0,1,5,2018,4,4,1,0,0,0,95,1,0,04-04-18
INN00499,2,0,2,0,1,1,2,0,1,55,2018,4,6,2,0,0,0,104,0,0,06-04-18
INN00500,2,0,2,0,3,3,1,0,4,139,2018,2,11,2,0,0,0,62,1,0,11-02-18
INN00501,2,0,2,2,1,3,1,0,2,44,2018,4,23,2,0,0,0,95,0,0,23-04-18
INN00502,1,0,1,2,1,3,2,0,4,18,2018,2,28,1,0,0,0,145,1,0,28-02-18
INN00503,1,0,1,1,0,1,1,0,1,0,2018,10,17,3,0,0,0,95,0,0,17-10-18
INN00504,1,0,1,0,2,2,1,0,1,192,2018,6,24,2,0,0,0,95,0,0,24-06-18
INN00505,2,0,2,2,4,6,1,0,1,152,2018,6,18,2,0,0,0,80.75,0,0,18-06-18
INN00506,3,0,3,0,4,4,1,0,4,42,2018,8,30,1,0,0,0,142.2,2,0,30-08-18
INN00507,3,0,3,2,3,5,1,0,4,209,2018,10,21,1,0,0,0,128.7,1,1,21-10-18
INN00508,2,0,2,2,3,5,1,0,1,69,2018,3,20,1,0,0,0,90.95,1,0,20-03-18
INN00509,2,0,2,1,2,3,1,0,1,80,2018,11,18,1,0,0,0,93.6,2,0,18-11-18
INN00510,2,0,2,1,2,3,1,0,4,49,2017,11,9,2,0,0,0,60,0,0,09-11-17
INN00511,1,0,1,0,3,3,1,0,1,143,2018,8,25,2,0,0,0,90,0,0,25-08-18
INN00512,2,0,2,2,1,3,0,0,1,67,2017,12,5,1,0,0,0,95.4,2,0,05-12-17
INN00513,2,0,2,0,2,2,1,0,1,41,2018,10,21,1,0,0,0,160,1,1,21-10-18
INN00514,2,0,2,2,1,3,1,0,4,154,2018,10,30,1,0,0,0,104.1,2,1,30-10-18
INN00515,2,0,2,0,1,1,2,0,1,55,2018,4,6,2,0,0,0,104,0,0,06-04-18
INN00516,2,0,2,0,4,4,1,0,1,2,2018,8,3,2,0,0,0,109,0,0,03-08-18
